-16.662329, -66.278473, 29.610674, -23.045454, -16.764400
-16.662329, -66.278473, 29.610674, -18.049213, -15.304382
+29.586193, -71.059326, 30.809757, -15.504734, -4.070861
+29.586193, -71.059326, 30.809757, -8.565211, +4.067809
+29.586193, -71.059326, 30.809757, -7.029892, +7.835728
+29.586193, -71.059326, 30.809757, -11.753030, +3.013347
+29.586193, -71.059326, 30.809757, -3.974596, -17.625656
+29.586193, -71.059326, 30.809757, -5.128355, -7.957267
+29.586193, -71.059326, 30.809757, +4.891173, -21.085907
+29.586193, -71.059326, 30.809757, +1.558244, -29.540815
+20.993858, -77.541168, 31.112659, -9.176163, -43.541328
+20.993858, -77.541168, 31.112659, -17.977516, -55.278404
+20.993858, -77.541168, 31.112659, -19.675379, -48.115723
+20.993858, -77.541168, 31.112659, -24.010731, -45.733585
+20.993858, -77.541168, 31.112659, -23.778612, -43.747505
+20.993858, -77.541168, 31.112659, -33.537216, -49.049553
+20.993858, -77.541168, 31.112659, -29.942078, -45.581894
+20.993858, -77.541168, 31.112659, -42.353897, -33.438133
+23.905071, -117.246513, 31.988815, -41.074268, -31.137625
+23.905071, -117.246513, 31.988815, -28.254980, -21.707867
+23.905071, -117.246513, 31.988815, -43.660595, -20.058111
+23.905071, -117.246513, 31.988815, -50.123528, -29.345966
+23.905071, -117.246513, 31.988815, -53.358856, -30.666771
+23.905071, -117.246513, 31.988815, -49.867523, -26.706820
+23.905071, -117.246513, 31.988815, -55.337620, -35.622265
+23.905071, -117.246513, 31.988815, -58.101189, -32.735092
-26.204462, -35.563641, 21.177839, +135.487656, -292.383911
-26.204462, -35.563641, 21.177839, +138.342758, -295.642975
-26.204462, -35.563641, 21.177839, +144.969788, -304.237579
-26.204462, -35.563641, 21.177839, +137.307480, -305.397064
-26.204462, -35.563641, 21.177839, +142.449188, -297.181946
-26.204462, -35.563641, 21.177839, +140.812576, -307.342499
-26.204462, -35.563641, 21.177839, +149.925598, -314.077789
-26.204462, -35.563641, 21.177839, +148.739624, -311.470642
+14.362937, -86.531677, 31.554623, -82.104057, -76.440628
+14.362937, -86.531677, 31.554623, -84.005898, -78.567863
+14.362937, -86.531677, 31.554623, -79.077820, -79.169273
+14.362937, -86.531677, 31.554623, -73.235016, -69.895897
+14.362937, -86.531677, 31.554623, -89.825241, -72.137680
+14.362937, -86.531677, 31.554623, -84.202415, -70.945709
+14.362937, -86.531677, 31.554623, -80.524445, -71.759911
+14.362937, -86.531677, 31.554623, -79.210426, -67.542839
+46.248520, -4.780854, 22.371357, -35.097824, +122.657135
+46.248520, -4.780854, 22.371357, -31.937189, +118.447929
+46.248520, -4.780854, 22.371357, -42.029079, +121.007172
+46.248520, -4.780854, 22.371357, -31.319502, +126.070091
+46.248520, -4.780854, 22.371357, -33.402184, +129.131393
+46.248520, -4.780854, 22.371357, -38.424938, +125.074715
+46.248520, -4.780854, 22.371357, -40.929798, +127.754036
+46.248520, -4.780854, 22.371357, -48.398483, +132.540161
+37.656185, -11.262691, 18.435024, +52.997543, +187.340851
+37.656185, -11.262691, 18.435024, +39.713074, +191.268265
+37.656185, -11.262691, 18.435024, +33.755978, +190.063858
+37.656185, -11.262691, 18.435024, +29.053955, +192.243774
+37.656185, -11.262691, 18.435024, +37.517784, +194.436310
+37.656185, -11.262691, 18.435024, +27.745552, +196.823318
+37.656185, -11.262691, 18.435024, +22.123177, +200.695038
